ConversationId,TurnNo,UtteranceId,Speaker,Utterance,Intent,Slot
20,15,20_15,Bot,Sevak se sampark karne k liye dhanyawad,,
21,0,21_0,User,good evening,greet,OO
21,1,21_1,Bot,Hello. Apni query bataye,,
21,2,21_2,User,train ke dibbo ke baare me janna hai,coach_layout,OOOOOOOO
21,3,21_3,Bot,"Sir, what’s your train number",,
21,4,21_4,User,Sorry man! its 19407,inform,OOOTrainNo
21,5,21_5,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) General - GN
6) Sleeper - S1
7) Sleeper - S2
8) Sleeper - S3
9) Sleeper - S4
10) Sleeper - S5
11) Sleeper - S6
12) Sleeper - S7
13) AC 3 tier - B1
14) AC 3 tier - B2
15) AC 2 tier - A1
16) General - GN
17) General - GN
18) General - GN
19) Gen/Disabled - GRD",,
21,6,21_6,Bot,Anything else I can assist you with ?,,
21,7,21_7,User,what is the cost ,train_fare,OOOOO
21,8,21_8,Bot,What is your source station?,,
21,9,21_9,User,"Sure, Mahesana junction",inform,OSourceSource
21,10,21_10,Bot,Where would you like to go?,,
21,11,21_11,User,I will travel to Nihalgarh,inform,OOOODestination
21,12,21_12,Bot,"kindly provide the coach type you would like to travel by. (ex- 2ac, cc, sleeper etc.)",,
21,13,21_13,User,3AC,inform,ClassCode
21,14,21_14,Bot,Total Fare is Rs.1440,,
21,15,21_15,Bot,Let me know if I can help you with anything else.,,
21,16,21_16,User,Nahi,deny,O
21,17,21_17,Bot,Sevak se sampark karne k liye dhanyawad,,
22,0,22_0,User,hi pal!,greet,OO
22,1,22_1,Bot,Hello. Apni query bataye,,
22,2,22_2,User,train map,coach_layout,OO
22,3,22_3,Bot,Please provide as your train number,,
22,4,22_4,User,Oh! 15636,inform,OTrainNo
22,5,22_5,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) D1
4) Sleeper - S1
5) Sleeper - S2
6) Sleeper - S3
7) Sleeper - S4
8) Sleeper - S5
9) Sleeper - S6
10) Sleeper - S7
11) Sleeper - S8
12) Pantry - PC
13) Sleeper - S9
14) Sleeper - S10
15) Sleeper - S11
16) AC 3 tier - B1
17) AC 3 tier - B2
18) AC 3 tier - B3
19) AC 3 tier - B4
20) AC 2 tier - A1
21) Sleeper - S12
22) Sleeper - S13
23) General - GN
24) General - GN
25) Gen/Disabled - GRD",,
22,6,22_6,Bot,Let me know if I can help you with anything else.,,
22,7,22_7,User,train fare,train_fare,OO
22,8,22_8,Bot,Tell us your source station,,
22,9,22_9,User,"Sure, New alipurdaur",inform,OSourceSource
22,10,22_10,Bot,Where are you looking to go?,,
22,11,22_11,User,"Sure, Hapa",inform,ODestination
22,12,22_12,Bot,"Please enter your preferred coach type. (ex- 2ac, cc, sleeper etc.)",,
22,13,22_13,User,sl,inform,ClassCode
22,14,22_14,Bot,Total Fare is Rs.1398.5,,
22,15,22_15,Bot,May I help you with anything else ?,,
22,16,22_16,User,Bas aur kuch nahi,deny,OOOO
22,17,22_17,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
23,0,23_0,User,pranaam,greet,O
23,1,23_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
23,2,23_2,User,12433 ka coach layout dikhna hai,coach_layout,TrainNoOOOOO
23,3,23_3,Bot,"1) Engine - ENG
2) Generator - PWR
3) AC 1 tier - H1
4) AC 2 tier - A5
5) AC 2 tier - A4
6) AC 2 tier - A3
7) AC 2 tier - A2
8) AC 2 tier - A1
9) Pantry - PC
10) AC 3 tier - B9
11) AC 3 tier - B8
12) AC 3 tier - B7
13) AC 3 tier - B6
14) AC 3 tier - B5
15) AC 3 tier - B4
16) AC 3 tier - B3
17) AC 3 tier - B2
18) AC 3 tier - B1
19) Generator - PWR",,
23,4,23_4,Bot,May I help you with anything else ?,,
23,5,23_5,User,what is the ticket fare of 3A ,train_fare,OOOOOOClassCodeO
23,6,23_6,Bot,What is your source station?,,
23,7,23_7,User,I will travel from Nagpur,inform,OOOOSource
23,8,23_8,Bot,What is your Destination?,,
23,9,23_9,User,I will travel to Agra cantt,inform,OOOODestinationDestination
23,10,23_10,Bot,Total Fare is Rs.895,,
23,11,23_11,Bot,May I help you with anything else ?,,
23,12,23_12,User,No,deny,O
23,13,23_13,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
24,0,24_0,User,Hey,greet,O
24,1,24_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
24,2,24_2,User,12304 me kaunse coaches uplabdh hain,coach_layout,TrainNoOOOOO
24,3,24_3,Bot,"1) Engine - ENG
2) Generator - PWR
3) Sleeper - S1
4) Sleeper - S2
5) Sleeper - S3
6) Sleeper - S4
7) Sleeper - S5
8) Sleeper - S6
9) Sleeper - S7
10) Sleeper - S8
11) Sleeper - S9
12) Sleeper - S10
13) Sleeper - S11
14) Pantry - PC
15) AC 3 tier - B1
16) AC 3 tier - B2
17) AC 3 tier - B3
18) AC 2 tier - A1
19) AC 2 tier - A2
20) AC 1 tier - HA1
21) General - GN
22) General - GN
23) Generator - PWR",,
24,4,24_4,Bot,Anything else I can assist you with ?,,
24,5,24_5,User,what is the ticket fare of 3ac from Aligarh junction to Madhupur junction,train_fare,OOOOOOClassCodeOSourceSourceODestinationDestination
24,6,24_6,Bot,Total Fare is Rs.1116,,
24,7,24_7,Bot,May I help you with anything else ?,,
24,8,24_8,User,Nahi,deny,O
24,9,24_9,Bot,Sevak se sampark karne k liye dhanyawad,,
25,0,25_0,User,pranaam,greet,O
25,1,25_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
25,2,25_2,User,12317 me kitne tarah ke coaches uplabdh hai,coach_layout,TrainNoOOOOOOO
25,3,25_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) Sleeper - S1
5) Sleeper - S2
6) Sleeper - S3
7) Sleeper - S4
8) Sleeper - S5
9) Sleeper - S6
10) Sleeper - S7
11) Sleeper - S8
12) Sleeper - S9
13) Sleeper - S10
14) AC 3 tier - B1
15) AC 3 tier - B2
16) AC 3 tier - B3
17) AC 3 tier - B4
18) AC 3 tier - B5
19) AC 2 tier - A1
20) AC 1 tier - HA1
21) Sleeper - S11
22) Sleeper - S12
23) Sleeper - S13
24) General - GN
25) Gen/Disabled - GRD",,
25,4,25_4,Bot,May I help you with anything else ?,,
25,5,25_5,User,what is the ticket fare of 3a,train_fare,OOOOOOClassCode
25,6,25_6,Bot,What is your source station?,,
25,7,25_7,User,"Sure, Jasidih junction",inform,OSourceSource
25,8,25_8,Bot,Where would you like to go?,,
25,9,25_9,User,Yeah its Amritsar junction,inform,OODestinationDestination
25,10,25_10,Bot,Total Fare is Rs.1581,,
25,11,25_11,Bot,Anything else I can assist you with ?,,
25,12,25_12,User,No,deny,O
25,13,25_13,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
26,0,26_0,User,Hello,greet,O
26,1,26_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
26,2,26_2,User,12310 me uplabdh coaches ,coach_layout,TrainNoOOOO
26,3,26_3,Bot,"1) Engine - ENG
2) Generator - PWR
3) AC 1 tier - H2
4) AC 1 tier - H1
5) Pantry - PC
6) AC 2 tier - A7
7) AC 2 tier - A6
8) AC 2 tier - A5
9) AC 2 tier - A4
10) AC 2 tier - A3
11) AC 2 tier - A2
12) AC 2 tier - A1
13) AC 3 tier - B8
14) AC 3 tier - B7
15) AC 3 tier - B6
16) AC 3 tier - B5
17) AC 3 tier - B4
18) AC 3 tier - B3
19) AC 3 tier - B2
20) AC 3 tier - B1
21) AC 3 tier - BE1
22) Generator - PWR",,
26,4,26_4,Bot,May I help you with anything else ?,,
26,5,26_5,User,train fare,train_fare,OO
26,6,26_6,Bot,What is your source station?,,
26,7,26_7,User,"Sure, Kanpur central",inform,OSourceSource
26,8,26_8,Bot,Where would you like to go?,,
26,9,26_9,User,Yeah its Mughal sarai junction,inform,OODestinationDestinationDestination
26,10,26_10,Bot,"Please enter your preferred coach type. (ex- 2ac, cc, sleeper etc.)",,
26,11,26_11,User,SLEEPER,inform,ClassCode
26,12,26_12,Bot,Total Fare is Rs.173.0,,
26,13,26_13,Bot,May I help you with anything else ?,,
26,14,26_14,User,Bas aur kuch nahi,deny,OOOO
26,15,26_15,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
27,0,27_0,User,hi pal!,greet,OO
27,1,27_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
27,2,27_2,User,mujhe train 22915 ka coach layout dikhlaye,coach_layout,OOTrainNoOOOO
27,3,27_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) General - GN
6) Sleeper - S7
7) Sleeper - S6
8) Sleeper - S5
9) Sleeper - S4
10) Sleeper - S3
11) Sleeper - S2
12) Sleeper - S1
13) AC 3 tier - B2
14) AC 3 tier - B1
15) AC 2 tier - A1
16) AC 2 tier - AB1
17) General - GN
18) General - GN
19) General - GN
20) Gen/Disabled - GRD",,
27,4,27_4,Bot,May I help you with anything else ?,,
27,5,27_5,User,what is the price of Sleeper,train_fare,OOOOOClassCode
27,6,27_6,Bot,Tell us your source station,,
27,7,27_7,User,"Sure, Ahmedabad junction",inform,OSourceSource
27,8,27_8,Bot,Where are you looking to go?,,
27,9,27_9,User,I will travel to Hisar,inform,OOOODestination
27,10,27_10,Bot,Total Fare is Rs.463.5,,
27,11,27_11,Bot,May I help you with anything else ?,,
27,12,27_12,User,No,deny,O
27,13,27_13,Bot,Sevak se sampark karne k liye dhanyawad,,
28,0,28_0,User,pranaam,greet,O
28,1,28_1,Bot,Hello. Apni query bataye,,
28,2,28_2,User,22817 ka coach layout dikhna hai,coach_layout,TrainNoOOOOO
28,3,28_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) AC 2 tier - A1
6) AC 3 tier - B1
7) AC 3 tier - B2
8) AC 3 tier - B3
9) AC 3 tier - B4
10) AC 3 tier - B5
11) AC 3 tier - B6
12) Sleeper - S1
13) Sleeper - S2
14) Sleeper - S3
15) Sleeper - S4
16) Sleeper - S5
17) Sleeper - S6
18) Sleeper - S7
19) Sleeper - S8
20) Sleeper - S9
21) Sleeper - S10
22) Sleeper - S11
23) General - GN
24) Gen/Disabled - GRD",,
28,4,28_4,Bot,Let me know if I can help you with anything else.,,
28,5,28_5,User,train fare,train_fare,OO
28,6,28_6,Bot,From which station you would like to start?,,
28,7,28_7,User,I will travel from Balasore,inform,OOOOSource
28,8,28_8,Bot,Where would you like to go?,,
28,9,28_9,User,Yeah its Krishnarajapurm,inform,OODestination
28,10,28_10,Bot,"Please enter your preferred coach type. (ex- 2ac, cc, sleeper etc.)",,
28,11,28_11,User,3A,inform,ClassCode
28,12,28_12,Bot,Total Fare is Rs.1706,,
28,13,28_13,Bot,Let me know if I can help you with anything else.,,
28,14,28_14,User,Bas aur kuch nahi,deny,OOOO
28,15,28_15,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
29,0,29_0,User,pranaam,greet,O
29,1,29_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
29,2,29_2,User,show me train number 12578 ka coach layout,coach_layout,OOOOTrainNoOOO
29,3,29_3,Bot,"1) Engine - ENG
2) General - GN
3) General - GN
4) AC 2 tier - A1
5) AC 2 tier - A2
6) AC 2 tier - AB1
7) AC 3 tier - B2
8) AC 3 tier - B1
9) Pantry - PC
10) Sleeper - S1
11) Sleeper - S2
12) Sleeper - S3
13) Sleeper - S4
14) Sleeper - S5
15) Sleeper - S6
16) Sleeper - S7
17) Sleeper - S8
18) Sleeper - S9
19) Sleeper - S10
20) Sleeper - S11
21) Sleeper - S12
22) General - GN
23) General - GN
24) Gen/Disabled - GRD",,
29,4,29_4,Bot,May I help you with anything else ?,,
29,5,29_5,User,how much money,train_fare,OOO
29,6,29_6,Bot,From which station you would like to start?,,
29,7,29_7,User,"Sure, Chandrapur",inform,OSource
29,8,29_8,Bot,Where are you planning on going?,,
29,9,29_9,User,"Sure, Danapur",inform,ODestination
29,10,29_10,Bot,"Please enter your preferred coach type. (ex- 2ac, cc, sleeper etc.)",,
29,11,29_11,User,3A,inform,ClassCode
29,12,29_12,Bot,Total Fare is Rs.1443,,
29,13,29_13,Bot,May I help you with anything else ?,,
29,14,29_14,User,Bas aur kuch nahi,deny,OOOO
29,15,29_15,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
30,0,30_0,User,pranaam,greet,O
30,1,30_1,Bot,"Hello. Main Sevak, aapki kaise sahayata kar sakta hun",,
30,2,30_2,User,12380 ke coaches ki information janni hai,coach_layout,TrainNoOOOOOO
30,3,30_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) Sleeper - S1
6) Sleeper - S2
7) Sleeper - S3
8) Sleeper - S4
9) Sleeper - S5
10) Sleeper - S6
11) Sleeper - S7
12) Sleeper - S8
13) Sleeper - S9
14) Sleeper - S10
15) Sleeper - S11
16) Pantry - PC
17) AC 3 tier - B1
18) AC 3 tier - B2
19) AC 2 tier - A1
20) AC 1 tier - HA1
21) General - GN
22) Gen/Disabled - GRD",,
30,4,30_4,Bot,May I help you with anything else ?,,
30,5,30_5,User,find me the fare,train_fare,OOOO
30,6,30_6,Bot,What is your source station?,,
30,7,30_7,User,Yeah its Ludhiana junction,inform,OOSourceSource
30,8,30_8,Bot,Where are you planning on going?,,
30,9,30_9,User,I will travel to Barddhaman junction,inform,OOOODestinationDestination
30,10,30_10,Bot,"kindly provide the coach type you would like to travel by. (ex- 2ac, cc, sleeper etc.)",,
30,11,30_11,User,2A,inform,ClassCode
30,12,30_12,Bot,Total Fare is Rs.2485.5,,
30,13,30_13,Bot,Let me know if I can help you with anything else.,,
30,14,30_14,User,No,deny,O
30,15,30_15,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
31,0,31_0,User,Hey,greet,O
31,1,31_1,Bot,Hello. Apni query bataye,,
31,2,31_2,User,12268 train coaches information ,coach_layout,TrainNoOOOO
31,3,31_3,Bot,"1) Engine - ENG
2) Generator - PWR
3) AC 1 tier - H1
4) AC 2 tier - A1
5) AC 2 tier - A2
6) AC 2 tier - A3
7) AC 3 tier - B1
8) AC 3 tier - B2
9) AC 3 tier - B3
10) AC 3 tier - B4
11) AC 3 tier - B5
12) G1
13) G2
14) G3
15) G4
16) G5
17) G6
18) Generator - PWR",,
31,4,31_4,Bot,Anything else I can assist you with ?,,
31,5,31_5,User,what is the price of 2AC,train_fare,OOOOOClassCode
31,6,31_6,Bot,Tell us your source station,,
31,7,31_7,User,I will travel from Ahmedabad junction,inform,OOOOSourceSource
31,8,31_8,Bot,What Destination would you like to travel to?,,
31,9,31_9,User,Yeah its Mumbai central,inform,OODestinationDestination
31,10,31_10,Bot,Total Fare is Rs.736.5,,
31,11,31_11,Bot,May I help you with anything else ?,,
31,12,31_12,User,Nahi,deny,O
31,13,31_13,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
32,0,32_0,User,pranaam,greet,O
32,1,32_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
32,2,32_2,User,love to see train number 12434 ka coach layout ,coach_layout,OOOOOTrainNoOOOO
32,3,32_3,Bot,"1) Engine - ENG
2) Generator - PWR
3) AC 3 tier - B1
4) AC 3 tier - B2
5) AC 3 tier - B3
6) AC 3 tier - B4
7) AC 3 tier - B5
8) AC 3 tier - B6
9) AC 3 tier - B7
10) AC 3 tier - B8
11) AC 3 tier - B9
12) Pantry - PC
13) AC 2 tier - A1
14) AC 2 tier - A2
15) AC 2 tier - A3
16) AC 2 tier - A4
17) AC 2 tier - A5
18) AC 1 tier - H1
19) Generator - PWR",,
32,4,32_4,Bot,May I help you with anything else ?,,
32,5,32_5,User,what is the cost of 1a,train_fare,OOOOOClassCode
32,6,32_6,Bot,From which station you would like to start?,,
32,7,32_7,User,Yeah its Agra cantt,inform,OOSourceSource
32,8,32_8,Bot,Where would you like to go?,,
32,9,32_9,User,I will travel to Vijayawada junction,inform,OOOODestinationDestination
32,10,32_10,Bot,Total Fare is Rs.3114,,
32,11,32_11,Bot,May I help you with anything else ?,,
32,12,32_12,User,No,deny,O
32,13,32_13,Bot,Sevak se sampark karne k liye dhanyawad,,
33,0,33_0,User,namaste,greet,O
33,1,33_1,Bot,Hello. Apni query bataye,,
33,2,33_2,User,12906 ke coaches ki information janni hai,coach_layout,TrainNoOOOOOO
33,3,33_3,Bot,"1) Engine - ENG
2) Parcel Van - VP
3) Gen/Disabled - GRD
4) General - GN
5) General - GN
6) AC 2 tier - A1
7) AC 3 tier - B3
8) AC 3 tier - B1
9) Pantry - PC
10) Sleeper - S7
11) Sleeper - S6
12) Sleeper - S5
13) Sleeper - S4
14) Sleeper - S3
15) Sleeper - S2
16) Sleeper - S1
17) Sleeper - S9
18) Sleeper - S8
19) Gen/Disabled - GRD
20) AC 3 tier - B2
21) General - GN
22) General - GN
23) Gen/Disabled - GRD",,
33,4,33_4,Bot,Let me know if I can help you with anything else.,,
33,5,33_5,User,what is the cost of sleeper from Akola junction to Anand junction,train_fare,OOOOOClassCodeOSourceSourceODestinationDestination
33,6,33_6,Bot,Total Fare is Rs.320.0,,
33,7,33_7,Bot,Anything else I can assist you with ?,,
33,8,33_8,User,Nahi,deny,O
33,9,33_9,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
34,0,34_0,User,Hi Sevak,greet,OO
34,1,34_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
34,2,34_2,User,train coach map,coach_layout,OOO
34,3,34_3,Bot,"Sir, what’s your train number",,
34,4,34_4,User,12254,inform,TrainNo
34,5,34_5,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) General - GN
6) AC 2 tier - A1
7) AC 3 tier - B1
8) AC 3 tier - B2
9) AC 3 tier - B3
10) Sleeper - S9
11) Pantry - PC
12) Sleeper - S8
13) Sleeper - S7
14) Sleeper - S6
15) Sleeper - S5
16) Sleeper - S4
17) Sleeper - S3
18) Sleeper - S2
19) Sleeper - S1
20) General - GN
21) General - GN
22) General - GN
23) Gen/Disabled - GRD",,
34,6,34_6,Bot,Anything else I can assist you with ?,,
34,7,34_7,User,what is the cost of CC,train_fare,OOOOOClassCode
34,8,34_8,Bot,Tell us your source station,,
34,9,34_9,User,Yeah its Jasidih junction,inform,OOSourceSource
34,10,34_10,Bot,What is your Destination?,,
34,11,34_11,User,"Sure, Yesvantpur junction",inform,ODestinationDestination
34,12,34_12,Bot,Total Fare is Rs.569.5,,
34,13,34_13,Bot,May I help you with anything else ?,,
34,14,34_14,User,Nahi,deny,O
34,15,34_15,Bot,Sevak se sampark karne k liye dhanyawad,,
35,0,35_0,User,namaste sevak,greet,OO
35,1,35_1,Bot,Hello. Apni query bataye,,
35,2,35_2,User,coaches layout dikhna hai 12510 ka,coach_layout,OOOOTrainNoO
35,3,35_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) Sleeper - S1
5) Sleeper - S2
6) Sleeper - S3
7) Sleeper - S4
8) Sleeper - S5
9) AC 2 tier - A1
10) AC 3 tier - B1
11) AC 3 tier - B2
12) AC 3 tier - B3
13) AC 3 tier - B4
14) AC 2 tier - A2
15) AC 3 tier - B5
16) AC 3 tier - B6
17) AC 3 tier - B7
18) Pantry - PC
19) Sleeper - S6
20) Sleeper - S7
21) Sleeper - S8
22) Sleeper - S9
23) Sleeper - S10
24) General - GN
25) Gen/Disabled - GRD",,
35,4,35_4,Bot,May I help you with anything else ?,,
35,5,35_5,User,what is the price of Sleeper,train_fare,OOOOOClassCode
35,6,35_6,Bot,Please enter source station,,
35,7,35_7,User,I will travel from Bolpur s niktn,inform,OOOOSourceSourceSource
35,8,35_8,Bot,Where are you planning on going?,,
35,9,35_9,User,"Sure, Bangalore cy junction",inform,ODestinationDestinationDestination
35,10,35_10,Bot,Total Fare is Rs.1084.5,,
35,11,35_11,Bot,Let me know if I can help you with anything else.,,
35,12,35_12,User,No,deny,O
35,13,35_13,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
36,0,36_0,User,pranaam,greet,O
36,1,36_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
36,2,36_2,User,12253 coach map,coach_layout,TrainNoOO
36,3,36_3,Bot,"1) Engine - ENG
2) Gen/Disabled - GRD
3) General - GN
4) General - GN
5) General - GN
6) AC 2 tier - A1
7) AC 3 tier - B1
8) AC 3 tier - B2
9) AC 3 tier - B3
10) Sleeper - S9
11) Pantry - PC
12) Sleeper - S8
13) Sleeper - S7
14) Sleeper - S6
15) Sleeper - S5
16) Sleeper - S4
17) Sleeper - S3
18) Sleeper - S2
19) Sleeper - S1
20) General - GN
21) General - GN
22) General - GN
23) Gen/Disabled - GRD",,
36,4,36_4,Bot,Let me know if I can help you with anything else.,,
36,5,36_5,User,what is the cost of 2s,train_fare,OOOOOClassCode
36,6,36_6,Bot,Please enter source station,,
36,7,36_7,User,Yeah its Gudur junction,inform,OOSourceSource
36,8,36_8,Bot,What is your Destination?,,
36,9,36_9,User,Yeah its Balasore,inform,OODestination
36,10,36_10,Bot,Total Fare is Rs.127.80000000000001,,
36,11,36_11,Bot,Let me know if I can help you with anything else.,,
36,12,36_12,User,Nahi,deny,O
36,13,36_13,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
37,0,37_0,User,namaskar ji,greet,OO
37,1,37_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
37,2,37_2,User,12438 ka coach layout bataye ,coach_layout,TrainNoOOOOO
37,3,37_3,Bot,"1) Engine - ENG
2) Generator - PWR
3) AC 1 tier - H1
4) AC 2 tier - A1
5) AC 2 tier - A2
6) AC 2 tier - A3
7) AC 2 tier - A4
8) Pantry - PC
9) AC 3 tier - B1
10) AC 3 tier - B2
11) AC 3 tier - B3
12) AC 3 tier - B4
13) AC 3 tier - B5
14) AC 3 tier - B6
15) AC 3 tier - B7
16) AC 3 tier - B8
17) AC 3 tier - B9
18) AC 3 tier - B10
19) Generator - PWR",,
37,4,37_4,Bot,Anything else I can assist you with ?,,
37,5,37_5,User,what is the train fare,train_fare,OOOOO
37,6,37_6,Bot,What will be your source station?,,
37,7,37_7,User,I will travel from Bhopal  junction,inform,OOOOSourceSourceSource
37,8,37_8,Bot,What travelling Destination you would like to go?,,
37,9,37_9,User,I will travel to Nagpur,inform,OOOODestination
37,10,37_10,Bot,"kindly provide the coach type you would like to travel by. (ex- 2ac, cc, sleeper etc.)",,
37,11,37_11,User,SL,inform,ClassCode
37,12,37_12,Bot,Total Fare is Rs.194.5,,
37,13,37_13,Bot,May I help you with anything else ?,,
37,14,37_14,User,No,deny,O
37,15,37_15,Bot,Done. Aapki koi bhi aur train related samasya aap hamse puch sakte hain.,,
38,0,38_0,User,hi pal!,greet,OO
38,1,38_1,Bot,Hi. Main Sevak hun. Apni loi bhi train sambandhit query puchiye,,
38,2,38_2,User,mujhe train ke sare coaches ke baare me janna hai,coach_layout,OOOOOOOOOO
38,3,38_3,Bot,Please enter valid train number,,
